,Sp8,Fgf8,Coup_fti,Pax6,Emx2,model_id,timepoint
5365,0.468,0.468,0.532,0.468,0.532,bn_499,25.0
5366,0.468,0.468,0.532,0.468,0.532,bn_499,26.0
5367,0.468,0.468,0.532,0.468,0.532,bn_499,27.0
5368,0.468,0.468,0.532,0.468,0.532,bn_499,28.0
5369,0.468,0.468,0.532,0.468,0.532,bn_499,29.0
5370,0.55948,0.38734700000000005,0.570046,0.439281,0.4916420000000001,bn_15,0.0
5371,0.5389910000000001,0.3085619999999999,0.6527390000000001,0.37424899999999994,0.5365289999999999,bn_15,1.0
5372,0.46328099999999994,0.295265,0.6819470000000001,0.338785,0.6039270000000001,bn_15,2.0
5373,0.39957100000000007,0.29324599999999995,0.699565,0.313982,0.65681,bn_15,3.0
5374,0.35135999999999995,0.293,0.705165,0.29755099999999995,0.6855930000000002,bn_15,4.0
5375,0.32477799999999996,0.293,0.705947,0.291492,0.697786,bn_15,5.0
5376,0.309097,0.29300000000000004,0.7066530000000001,0.292405,0.7034360000000001,bn_15,6.0
5377,0.298178,0.293,0.707264,0.292877,0.706036,bn_15,7.0
5378,0.296512,0.293,0.7073579999999999,0.292879,0.706535,bn_15,8.0
5379,0.29404399999999997,0.293,0.7070000000000001,0.2925,0.7070000000000001,bn_15,9.0
5380,0.293,0.293,0.707,0.2925,0.707,bn_15,10.0
5381,0.293,0.293,0.707,0.29285,0.707,bn_15,11.0
5382,0.293,0.293,0.707,0.293,0.707,bn_15,12.0
5383,0.293,0.293,0.707,0.293,0.707,bn_15,13.0
5384,0.293,0.293,0.707,0.293,0.707,bn_15,14.0
5385,0.293,0.293,0.707,0.293,0.707,bn_15,15.0
5386,0.293,0.293,0.707,0.293,0.707,bn_15,16.0
5387,0.293,0.293,0.707,0.293,0.707,bn_15,17.0
5388,0.293,0.293,0.707,0.293,0.707,bn_15,18.0
5389,0.293,0.293,0.707,0.293,0.707,bn_15,19.0
5390,0.293,0.293,0.707,0.293,0.707,bn_15,20.0
5391,0.293,0.293,0.707,0.293,0.707,bn_15,21.0
5392,0.293,0.293,0.707,0.293,0.707,bn_15,22.0
5393,0.293,0.293,0.707,0.293,0.707,bn_15,23.0
5394,0.293,0.293,0.707,0.293,0.707,bn_15,24.0
5395,0.293,0.293,0.707,0.293,0.707,bn_15,25.0
5396,0.293,0.293,0.707,0.293,0.707,bn_15,26.0
5397,0.293,0.293,0.707,0.293,0.707,bn_15,27.0
5398,0.293,0.293,0.707,0.293,0.707,bn_15,28.0
5399,0.293,0.293,0.707,0.293,0.707,bn_15,29.0
5400,0.553907,0.4003360000000001,0.571981,0.5243869999999999,0.5440190000000001,bn_20,0.0
5401,0.5244280000000001,0.27310900000000005,0.6638669999999999,0.47648299999999993,0.6234129999999999,bn_20,1.0
5402,0.430621,0.237176,0.718109,0.402605,0.684762,bn_20,2.0
5403,0.344851,0.229303,0.749982,0.337517,0.7276720000000001,bn_20,3.0
5404,0.29233799999999993,0.22799999999999998,0.7644479999999999,0.286387,0.747594,bn_20,4.0
5405,0.263859,0.228,0.770345,0.262878,0.759285,bn_20,5.0
5406,0.24668500000000002,0.227898,0.7718619999999999,0.24615299999999998,0.7670619999999999,bn_20,6.0
5407,0.23577800000000002,0.2275,0.772,0.23744400000000002,0.7707050000000001,bn_20,7.0
5408,0.232319,0.2275,0.7720009999999999,0.233992,0.771324,bn_20,8.0
5409,0.23059000000000002,0.2275,0.7722990000000001,0.231516,0.771795,bn_20,9.0
5410,0.229354,0.2275,0.772501,0.228738,0.7722340000000001,bn_20,10.0
5411,0.228439,0.2275,0.7725,0.227692,0.7725,bn_20,11.0
5412,0.227914,0.2275,0.7725000000000001,0.2275,0.7725000000000001,bn_20,12.0
5413,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,13.0
5414,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,14.0
5415,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,15.0
5416,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,16.0
5417,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,17.0
5418,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,18.0
5419,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,19.0
5420,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,20.0
5421,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,21.0
5422,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,22.0
5423,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,23.0
5424,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,24.0
5425,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,25.0
5426,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,26.0
5427,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,27.0
5428,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,28.0
5429,0.2275,0.2275,0.7725,0.2275,0.7725,bn_20,29.0
5430,0.5677770000000001,0.5514130000000002,0.5587880000000002,0.5207720000000001,0.5456730000000001,bn_935,0.0
5431,0.621855,0.6000860000000003,0.5323780000000001,0.5498150000000002,0.51763,bn_935,1.0
5432,0.6191359999999999,0.612124,0.4663480000000001,0.562515,0.4557070000000001,bn_935,2.0
5433,0.61825,0.615691,0.42291600000000007,0.5818609999999999,0.4152590000000001,bn_935,3.0
5434,0.616273,0.6164999999999999,0.399062,0.598447,0.396202,bn_935,4.0
5435,0.615244,0.616501,0.38979800000000003,0.6086280000000001,0.387496,bn_935,5.0
5436,0.6160000000000001,0.6165,0.386075,0.6138020000000001,0.38505,bn_935,6.0
5437,0.6160009999999999,0.6165009999999999,0.38422,0.6150169999999999,0.3845,bn_935,7.0
5438,0.615999,0.6164989999999999,0.384,0.615269,0.384073,bn_935,8.0
5439,0.616452,0.6164999999999999,0.384,0.616,0.384,bn_935,9.0
5440,0.6164999999999999,0.6164999999999999,0.384,0.61605,0.38380000000000003,bn_935,10.0
5441,0.6164999999999999,0.6164999999999999,0.384,0.6164999999999999,0.3835,bn_935,11.0
5442,0.6165,0.6165,0.383747,0.6165,0.3835,bn_935,12.0
5443,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,13.0
5444,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,14.0
5445,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,15.0
5446,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,16.0
5447,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,17.0
5448,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,18.0
5449,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,19.0
5450,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,20.0
5451,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,21.0
5452,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,22.0
5453,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,23.0
5454,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,24.0
5455,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,25.0
5456,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,26.0
5457,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,27.0
5458,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,28.0
5459,0.6165,0.6165,0.3835,0.6165,0.3835,bn_935,29.0
5460,0.5775559999999998,0.5569199999999999,0.5438749999999999,0.43655300000000014,0.5599169999999999,bn_767,0.0
5461,0.6136070000000001,0.6012510000000001,0.4923430000000001,0.41825000000000007,0.5666359999999999,bn_767,1.0
5462,0.6195169999999999,0.6131989999999999,0.427014,0.482458,0.508933,bn_767,2.0
5463,0.6210819999999999,0.618618,0.40209900000000004,0.550673,0.4547800000000001,bn_767,3.0
5464,0.6215010000000001,0.620703,0.38895399999999997,0.587647,0.41678899999999997,bn_767,4.0
5465,0.621023,0.621,0.383607,0.6030359999999999,0.398019,bn_767,5.0
5466,0.621,0.621,0.380597,0.612021,0.387647,bn_767,6.0
5467,0.621,0.621,0.380426,0.6171760000000001,0.382768,bn_767,7.0
5468,0.6210000000000001,0.6210000000000001,0.38,0.6195470000000001,0.380965,bn_767,8.0
5469,0.621,0.621,0.379671,0.62,0.38045,bn_767,9.0
5470,0.6209990000000001,0.6209990000000001,0.379249,0.6203230000000001,0.379714,bn_767,10.0
5471,0.621,0.621,0.379,0.621,0.379,bn_767,11.0
5472,0.621,0.621,0.379,0.621,0.379,bn_767,12.0
5473,0.621,0.621,0.379,0.621,0.379,bn_767,13.0
5474,0.621,0.621,0.379,0.621,0.379,bn_767,14.0
5475,0.621,0.621,0.379,0.621,0.379,bn_767,15.0
5476,0.621,0.621,0.379,0.621,0.379,bn_767,16.0
5477,0.621,0.621,0.379,0.621,0.379,bn_767,17.0
5478,0.621,0.621,0.379,0.621,0.379,bn_767,18.0
5479,0.621,0.621,0.379,0.621,0.379,bn_767,19.0
5480,0.621,0.621,0.379,0.621,0.379,bn_767,20.0
5481,0.621,0.621,0.379,0.621,0.379,bn_767,21.0
5482,0.621,0.621,0.379,0.621,0.379,bn_767,22.0
5483,0.621,0.621,0.379,0.621,0.379,bn_767,23.0
5484,0.621,0.621,0.379,0.621,0.379,bn_767,24.0
5485,0.621,0.621,0.379,0.621,0.379,bn_767,25.0
5486,0.621,0.621,0.379,0.621,0.379,bn_767,26.0
5487,0.621,0.621,0.379,0.621,0.379,bn_767,27.0
5488,0.621,0.621,0.379,0.621,0.379,bn_767,28.0
5489,0.621,0.621,0.379,0.621,0.379,bn_767,29.0
5490,0.550219,0.46867799999999993,0.576348,0.36339699999999997,0.540069,bn_202,0.0
5491,0.5127680000000002,0.4363300000000001,0.6081280000000001,0.30393500000000007,0.5724310000000001,bn_202,1.0
5492,0.46804400000000007,0.424128,0.600465,0.332545,0.5821820000000001,bn_202,2.0
5493,0.438658,0.419626,0.595702,0.368988,0.5816279999999999,bn_202,3.0
5494,0.424565,0.41868,0.587963,0.39271900000000004,0.5812120000000001,bn_202,4.0
5495,0.421117,0.418333,0.583566,0.407004,0.5815,bn_202,5.0
5496,0.419075,0.418499,0.582373,0.413931,0.5815,bn_202,6.0
5497,0.419,0.4185,0.581542,0.416581,0.5814999999999999,bn_202,7.0
5498,0.41854399999999997,0.4185,0.5815,0.418,0.5815,bn_202,8.0
5499,0.4185,0.4185,0.5815,0.418,0.5815,bn_202,9.0
5500,0.4185,0.4185,0.5815,0.418213,0.5815,bn_202,10.0
5501,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,11.0
5502,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,12.0
5503,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,13.0
5504,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,14.0
5505,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,15.0
5506,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,16.0
5507,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,17.0
5508,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,18.0
5509,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,19.0
5510,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,20.0
5511,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,21.0
5512,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,22.0
5513,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,23.0
5514,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,24.0
5515,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,25.0
5516,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,26.0
5517,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,27.0
5518,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,28.0
5519,0.4185,0.4185,0.5815,0.4185,0.5815,bn_202,29.0
5520,0.587863,0.53915,0.5439229999999999,0.37717500000000004,0.44186800000000004,bn_286,0.0
5521,0.6364979999999999,0.5824809999999999,0.525944,0.34501599999999993,0.422525,bn_286,1.0
5522,0.635133,0.5997549999999999,0.459883,0.420294,0.40912899999999996,bn_286,2.0
5523,0.6193449999999999,0.60233,0.425722,0.496715,0.405862,bn_286,3.0
5524,0.6087729999999999,0.6034729999999998,0.40858400000000006,0.546635,0.4028370000000001,bn_286,4.0
5525,0.604264,0.603501,0.401749,0.572719,0.400097,bn_286,5.0
5526,0.6033470000000001,0.6035010000000001,0.398678,0.58557,0.397408,bn_286,6.0
5527,0.603499,0.603499,0.396728,0.597619,0.397,bn_286,7.0
5528,0.6035,0.6035,0.396929,0.602225,0.396798,bn_286,8.0
5529,0.6035,0.6035,0.396797,0.6025,0.3965,bn_286,9.0
5530,0.6035,0.6035,0.3965,0.602699,0.3965,bn_286,10.0
5531,0.6035,0.6035,0.3965,0.603489,0.3965,bn_286,11.0
5532,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,12.0
5533,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,13.0
5534,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,14.0
5535,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,15.0
5536,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,16.0
5537,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,17.0
5538,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,18.0
5539,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,19.0
5540,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,20.0
5541,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,21.0
5542,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,22.0
5543,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,23.0
5544,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,24.0
5545,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,25.0
5546,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,26.0
5547,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,27.0
5548,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,28.0
5549,0.6035,0.6035,0.3965,0.6035,0.3965,bn_286,29.0
5550,0.5476989999999999,0.4953930000000001,0.5642820000000001,0.50673,0.5729930000000001,bn_999,0.0
5551,0.5552240000000002,0.4987949999999999,0.5611840000000001,0.484109,0.6005580000000001,bn_999,1.0
5552,0.5271669999999999,0.497437,0.5290950000000001,0.47843399999999997,0.5669230000000001,bn_999,2.0
5553,0.512384,0.49749800000000005,0.5152829999999999,0.478031,0.539577,bn_999,3.0
5554,0.50349,0.4975,0.5067929999999999,0.485853,0.518682,bn_999,4.0
5555,0.49994900000000003,0.49750000000000005,0.505301,0.49367300000000003,0.508341,bn_999,5.0
5556,0.498326,0.497499,0.504388,0.494966,0.505155,bn_999,6.0
5557,0.49750099999999997,0.49750099999999997,0.503489,0.496401,0.503668,bn_999,7.0
5558,0.4975,0.4975,0.5025,0.497587,0.5035,bn_999,8.0
5559,0.4975,0.4975,0.5025,0.4975,0.502868,bn_999,9.0
5560,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,10.0
5561,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,11.0
5562,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,12.0
5563,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,13.0
5564,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,14.0
5565,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,15.0
5566,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,16.0
5567,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,17.0
5568,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,18.0
5569,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,19.0
5570,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,20.0
5571,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,21.0
5572,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,22.0
5573,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,23.0
5574,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,24.0
5575,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,25.0
5576,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,26.0
5577,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,27.0
5578,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,28.0
5579,0.4975,0.4975,0.5025,0.4975,0.5025,bn_999,29.0
5580,0.5938629999999999,0.472288,0.5513859999999999,0.446248,0.45384199999999997,bn_815,0.0
5581,0.642676,0.44947899999999996,0.5866049999999999,0.418495,0.479617,bn_815,1.0
5582,0.6051679999999999,0.44058200000000003,0.57996,0.422548,0.5073449999999999,bn_815,2.0
5583,0.5592060000000001,0.43752,0.572914,0.41812200000000005,0.526317,bn_815,3.0
5584,0.516854,0.43700000000000006,0.566026,0.425744,0.544402,bn_815,4.0
5585,0.48568599999999995,0.43699899999999997,0.564606,0.42657999999999996,0.551085,bn_815,5.0
5586,0.461285,0.43699899999999997,0.563922,0.431388,0.559384,bn_815,6.0
5587,0.45058699999999996,0.43699899999999997,0.563803,0.43438099999999996,0.561183,bn_815,7.0
5588,0.443611,0.437,0.563146,0.434373,0.56205,bn_815,8.0
5589,0.43979100000000004,0.437,0.563,0.435603,0.5625,bn_815,9.0
5590,0.43788299999999997,0.437,0.563,0.436911,0.5625,bn_815,10.0
5591,0.4375,0.437,0.563,0.437,0.5625,bn_815,11.0
5592,0.4375,0.437,0.563,0.437,0.562743,bn_815,12.0
5593,0.437083,0.437,0.5630000000000001,0.437,0.5630000000000001,bn_815,13.0
5594,0.437,0.437,0.563,0.437,0.563,bn_815,14.0
5595,0.437,0.437,0.563,0.437,0.563,bn_815,15.0
5596,0.437,0.437,0.563,0.437,0.563,bn_815,16.0
5597,0.437,0.437,0.563,0.437,0.563,bn_815,17.0
5598,0.437,0.437,0.563,0.437,0.563,bn_815,18.0
5599,0.437,0.437,0.563,0.437,0.563,bn_815,19.0
5600,0.437,0.437,0.563,0.437,0.563,bn_815,20.0
5601,0.437,0.437,0.563,0.437,0.563,bn_815,21.0
5602,0.437,0.437,0.563,0.437,0.563,bn_815,22.0
5603,0.437,0.437,0.563,0.437,0.563,bn_815,23.0
5604,0.437,0.437,0.563,0.437,0.563,bn_815,24.0
5605,0.437,0.437,0.563,0.437,0.563,bn_815,25.0
5606,0.437,0.437,0.563,0.437,0.563,bn_815,26.0
5607,0.437,0.437,0.563,0.437,0.563,bn_815,27.0
5608,0.437,0.437,0.563,0.437,0.563,bn_815,28.0
5609,0.437,0.437,0.563,0.437,0.563,bn_815,29.0
5610,0.566651,0.473356,0.57336,0.54446,0.5156820000000001,bn_150,0.0
5611,0.576978,0.454262,0.6009519999999999,0.546574,0.5361360000000001,bn_150,1.0
5612,0.539525,0.45250000000000007,0.583987,0.509314,0.5509419999999999,bn_150,2.0
5613,0.5019089999999999,0.4525,0.5693189999999999,0.48059700000000005,0.5546929999999999,bn_150,3.0
5614,0.478594,0.4525,0.5572639999999999,0.466693,0.5518969999999999,bn_150,4.0
5615,0.46534600000000004,0.452499,0.5502079999999999,0.457369,0.5489580000000001,bn_150,5.0
5616,0.459091,0.452499,0.547912,0.455959,0.547976,bn_150,6.0
5617,0.45498999999999995,0.452499,0.547501,0.45466999999999996,0.5478459999999999,bn_150,7.0
5618,0.4535,0.4525,0.5475,0.453283,0.548,bn_150,8.0
5619,0.453113,0.4525,0.5475,0.453,0.5479999999999999,bn_150,9.0
5620,0.452665,0.45249999999999996,0.547501,0.45264899999999997,0.547836,bn_150,10.0
5621,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,11.0
5622,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,12.0
5623,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,13.0
5624,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,14.0
5625,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,15.0
5626,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,16.0
5627,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,17.0
5628,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,18.0
5629,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,19.0
5630,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,20.0
5631,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,21.0
5632,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,22.0
5633,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,23.0
5634,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,24.0
5635,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,25.0
5636,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,26.0
5637,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,27.0
5638,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,28.0
5639,0.4525,0.4525,0.5475,0.4525,0.5475,bn_150,29.0
5640,0.5790600000000001,0.455919,0.5567359999999999,0.38189700000000004,0.556126,bn_513,0.0
5641,0.579413,0.41556299999999996,0.595102,0.29417600000000005,0.5936690000000001,bn_513,1.0
5642,0.530637,0.40678,0.590844,0.313398,0.5933359999999999,bn_513,2.0
5643,0.48401500000000003,0.40650000000000003,0.592473,0.342837,0.592763,bn_513,3.0
5644,0.448131,0.406304,0.594951,0.362747,0.593127,bn_513,4.0
5645,0.425957,0.406001,0.595222,0.38139999999999996,0.5949030000000001,bn_513,5.0
5646,0.416728,0.406,0.5945280000000001,0.392797,0.594912,bn_513,6.0
5647,0.411696,0.406001,0.593897,0.39988199999999996,0.593437,bn_513,7.0
5648,0.409276,0.406,0.5935,0.402736,0.5935,bn_513,8.0
5649,0.407814,0.40599999999999997,0.593843,0.403954,0.593319,bn_513,9.0
5650,0.40750000000000003,0.406,0.594,0.405146,0.593704,bn_513,10.0
5651,0.40658700000000003,0.406,0.594,0.406,0.594,bn_513,11.0
5652,0.406223,0.406,0.594,0.406,0.594,bn_513,12.0
5653,0.406,0.406,0.594,0.406,0.594,bn_513,13.0
5654,0.406,0.406,0.594,0.406,0.594,bn_513,14.0
5655,0.406,0.406,0.594,0.406,0.594,bn_513,15.0
5656,0.406,0.406,0.594,0.406,0.594,bn_513,16.0
5657,0.406,0.406,0.594,0.406,0.594,bn_513,17.0
5658,0.406,0.406,0.594,0.406,0.594,bn_513,18.0
5659,0.406,0.406,0.594,0.406,0.594,bn_513,19.0
5660,0.406,0.406,0.594,0.406,0.594,bn_513,20.0
5661,0.406,0.406,0.594,0.406,0.594,bn_513,21.0
5662,0.406,0.406,0.594,0.406,0.594,bn_513,22.0
5663,0.406,0.406,0.594,0.406,0.594,bn_513,23.0
5664,0.406,0.406,0.594,0.406,0.594,bn_513,24.0
5665,0.406,0.406,0.594,0.406,0.594,bn_513,25.0
5666,0.406,0.406,0.594,0.406,0.594,bn_513,26.0
5667,0.406,0.406,0.594,0.406,0.594,bn_513,27.0
5668,0.406,0.406,0.594,0.406,0.594,bn_513,28.0
5669,0.406,0.406,0.594,0.406,0.594,bn_513,29.0
5670,0.5906040000000001,0.6103890000000001,0.5451699999999999,0.38559799999999994,0.491588,bn_139,0.0
5671,0.671942,0.70727,0.487595,0.353099,0.425159,bn_139,1.0
5672,0.705116,0.7235619999999998,0.384668,0.45040499999999994,0.36014599999999997,bn_139,2.0
5673,0.7170000000000001,0.7250840000000002,0.322275,0.551473,0.317455,bn_139,3.0
5674,0.722487,0.725499,0.29532200000000003,0.6257469999999999,0.293427,bn_139,4.0
5675,0.725,0.7254999999999999,0.28126199999999996,0.6711929999999999,0.280761,bn_139,5.0
5676,0.72521,0.7255,0.277336,0.701172,0.276948,bn_139,6.0
5677,0.7255,0.7255,0.275892,0.71269,0.275,bn_139,7.0
5678,0.7255,0.7255,0.2745,0.720321,0.275,bn_139,8.0
5679,0.7255,0.7255,0.2745,0.7234,0.275,bn_139,9.0
5680,0.7254999999999999,0.7254999999999999,0.2745,0.723992,0.27494300000000005,bn_139,10.0
5681,0.7255,0.7255,0.2745,0.724466,0.2745,bn_139,11.0
5682,0.7254999999999999,0.7254999999999999,0.2745,0.725054,0.2745,bn_139,12.0
5683,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,13.0
5684,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,14.0
5685,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,15.0
5686,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,16.0
5687,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,17.0
5688,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,18.0
5689,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,19.0
5690,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,20.0
5691,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,21.0
5692,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,22.0
5693,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,23.0
5694,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,24.0
5695,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,25.0
5696,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,26.0
5697,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,27.0
5698,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,28.0
5699,0.7255,0.7255,0.2745,0.7255,0.2745,bn_139,29.0
5700,0.5806369999999998,0.5585969999999999,0.5648949999999999,0.5644579999999998,0.4186369999999999,bn_138,0.0
5701,0.671654,0.647797,0.50784,0.640495,0.3318379999999999,bn_138,1.0
5702,0.7054019999999998,0.6927239999999999,0.40593700000000005,0.6867909999999999,0.29452700000000004,bn_138,2.0
5703,0.7167169999999999,0.7141719999999999,0.340832,0.7154559999999999,0.28035000000000004,bn_138,3.0
5704,0.724988,0.7227,0.31021,0.724669,0.27497699999999997,bn_138,4.0
5705,0.726413,0.72667,0.288583,0.7264349999999999,0.273611,bn_138,5.0
5706,0.7269450000000001,0.7275,0.27757499999999996,0.727488,0.272501,bn_138,6.0
5707,0.7274999999999999,0.7274999999999999,0.27397000000000005,0.7274999999999999,0.2725,bn_138,7.0
5708,0.7274999999999999,0.7274999999999999,0.273,0.7274999999999999,0.2725,bn_138,8.0
5709,0.7275,0.7275,0.272504,0.7275,0.2725,bn_138,9.0
5710,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,10.0
5711,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,11.0
5712,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,12.0
5713,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,13.0
5714,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,14.0
5715,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,15.0
5716,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,16.0
5717,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,17.0
5718,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,18.0
5719,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,19.0
5720,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,20.0
5721,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,21.0
5722,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,22.0
5723,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,23.0
5724,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,24.0
5725,0.7275,0.7275,0.2725,0.7275,0.2725,bn_138,25.0
