,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
222,0.5021110000000001,0.503015,0.5053880000000002,0.5070230000000001,0.502198,0.5074190000000002,0.5071530000000002,0.5062030000000002,1.0,1.0,0.999912,1.0,0.002206,0.000666,0.0,0.0,bn_2,12.0
223,0.501,0.501186,0.5027250000000002,0.5040210000000002,0.500152,0.503876,0.5033230000000001,0.502578,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.001,4.9e-05,0.0,0.0,bn_2,13.0
224,0.501,0.501,0.502,0.5026430000000001,0.499744,0.502098,0.500693,0.501142,1.0,1.0,1.0,1.0,0.000577,0.0,0.0,0.0,bn_2,14.0
225,0.500978,0.500988,0.501184,0.501528,0.4995,0.500852,0.5005000000000001,0.500649,1.0,1.0,1.0,1.0,0.000317,0.0,0.0,0.0,bn_2,15.0
226,0.5005,0.5005,0.501,0.501197,0.4995,0.4995,0.500499,0.500117,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,16.0
227,0.5005,0.5005,0.500767,0.500538,0.4995,0.4995,0.499738,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,17.0
228,0.5005000000000001,0.5005000000000001,0.5005000000000001,0.5005000000000001,0.4995,0.4995,0.4995,0.499659,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,18.0
229,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,19.0
230,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,20.0
231,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,21.0
232,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,22.0
233,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,23.0
234,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,24.0
235,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,25.0
236,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,26.0
237,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,27.0
238,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,28.0
239,0.5005,0.5005,0.5005,0.5005,0.4995,0.4995,0.4995,0.4995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn_2,29.0
