,Pelle,Slmb,Cactus,Dif,Dorsal,Toll,MyD88,Nec,Tube,Spz,Targets,model_id,timepoint
54,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,24.0
55,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,25.0
56,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,26.0
57,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,27.0
58,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,28.0
59,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bn_15,29.0
60,0.4812439999999996,0.31134699999999954,0.6191169999999998,0.4631429999999996,0.4683199999999996,0.49023499999999975,0.4844209999999997,0.6892800000000003,0.48319399999999946,0.4571779999999998,0.4257109999999999,bn_14,0.0
61,0.47442399999999985,0.10781100000000007,0.8051660000000002,0.3421949999999998,0.3380540000000001,0.3984989999999999,0.45589599999999986,0.8863560000000004,0.4622250000000001,0.28332299999999977,0.3065039999999999,bn_14,1.0
62,0.4628180000000002,0.041304000000000014,0.9086870000000007,0.203277,0.200779,0.2777199999999999,0.37612500000000015,0.9552800000000002,0.43118799999999996,0.14861200000000005,0.2081949999999999,bn_14,2.0
63,0.4236749999999997,0.012534000000000002,0.9603420000000003,0.10755000000000002,0.11195100000000004,0.16919399999999998,0.27579299999999984,0.984554,0.3596659999999998,0.073464,0.12518,bn_14,3.0
64,0.355222,0.004999,0.9841679999999998,0.05678500000000002,0.05628400000000003,0.09584599999999999,0.17937899999999998,0.9950449999999996,0.270571,0.033689000000000004,0.06677300000000003,bn_14,4.0
65,0.274757,0.002659,0.994696,0.027485000000000002,0.028166,0.051245,0.11024,0.998711,0.18819899999999998,0.016334,0.03448299999999999,bn_14,5.0
