,x2,x0,x1,x4,x14,x3,x11,x10,x8,x23,x9,x12,x13,x15,x17,x20,x6,x21,x24,x26,model_id,timepoint
36,0.4788600000000001,0.47761199999999987,0.15653000000000006,0.0007120000000000001,0.519368,0.0013340000000000001,0.8084929999999999,0.775813,0.16874899999999998,0.000611,0.47254099999999993,0.5254979999999998,0.164963,0.5197610000000005,0.47044,0.000693,0.22735899999999995,0.26562100000000005,0.0050999999999999995,0.528754,bn_109,6.0
37,0.48169199999999973,0.4773209999999999,0.15423800000000001,0.0,0.5205529999999998,0.000717,0.8262899999999997,0.8036579999999998,0.16122500000000003,0.000277,0.476102,0.5254609999999998,0.158014,0.5195439999999998,0.47464199999999995,0.000232,0.198429,0.22622299999999995,0.002537,0.5310109999999998,bn_109,7.0
38,0.47935099999999986,0.478934,0.152749,0.0,0.5225790000000001,0.000214,0.8359580000000002,0.8241040000000001,0.156465,0.0,0.4788430000000001,0.5256040000000002,0.155501,0.5213810000000001,0.477984,0.0,0.178546,0.199666,0.000761,0.5270460000000001,bn_109,8.0
39,0.477441,0.47899899999999995,0.15266600000000002,0.0,0.522753,0.0,0.8408609999999997,0.8337209999999999,0.153598,0.0,0.4782129999999999,0.52358,0.15365499999999999,0.522425,0.47942699999999994,0.0,0.168003,0.18434799999999998,0.000666,0.5218079999999999,bn_109,9.0
40,0.5045699999999909,0.5079779999999919,0.5507529999999888,0.3165119999999994,0.5230599999999906,0.31282399999999944,0.4995849999999918,0.5039559999999919,0.5145999999999931,0.3110089999999993,0.4983979999999926,0.5517079999999872,0.5251879999999902,0.5047729999999921,0.5083619999999925,0.3067269999999987,0.4934859999999917,0.5065489999999927,0.4394669999999939,0.4918519999999916,bn_975,0.0
41,0.496800999999998,0.5071149999999978,0.5393259999999992,0.11578200000000015,0.5589659999999991,0.11429899999999994,0.48908299999999805,0.4953679999999984,0.5271489999999985,0.11458899999999994,0.5103159999999974,0.5700369999999975,0.553134999999999,0.5255219999999984,0.5130959999999986,0.09749500000000003,0.5033999999999977,0.5064089999999984,0.27277100000000004,0.489700999999998,bn_975,1.0
42,0.4676520000000003,0.49053199999999963,0.4898420000000002,0.04101900000000002,0.5491299999999998,0.039398000000000016,0.47898499999999944,0.487811999999999,0.5166430000000004,0.04361100000000004,0.5033389999999991,0.5379440000000001,0.5297780000000006,0.5469929999999996,0.5021749999999994,0.03485600000000002,0.5162019999999996,0.5005079999999993,0.1409919999999999,0.48750300000000063,bn_975,2.0
43,0.46152000000000015,0.47489299999999995,0.4313279999999999,0.015581000000000006,0.5408879999999989,0.012214000000000001,0.4908459999999995,0.4890950000000001,0.4817439999999996,0.018210000000000007,0.4823029999999998,0.5249910000000002,0.47839199999999965,0.5415059999999993,0.48971999999999977,0.013817000000000001,0.5149799999999994,0.5030149999999994,0.068377,0.49449799999999966,bn_975,3.0
44,0.4657189999999995,0.4704489999999993,0.3881759999999998,0.005885,0.5361169999999998,0.005067000000000001,0.5257549999999996,0.5010679999999997,0.43617099999999975,0.006842,0.4714309999999998,0.5263999999999994,0.4314489999999999,0.53479,0.48114599999999985,0.004314,0.49506999999999984,0.5051129999999999,0.028872000000000016,0.49824599999999947,bn_975,4.0
45,0.468126,0.4695859999999999,0.35640899999999975,0.0021399999999999995,0.5351799999999994,0.002517,0.5608119999999998,0.5308259999999998,0.39383099999999976,0.002381,0.46784600000000026,0.5320039999999999,0.39087699999999975,0.5300410000000002,0.4718790000000001,0.000873,0.46739999999999965,0.4884469999999998,0.013714,0.5175500000000003,bn_975,5.0
46,0.47074099999999997,0.46922299999999995,0.3379389999999999,0.000863,0.5357249999999999,0.001032,0.5977910000000001,0.567573,0.36094899999999985,0.0011690000000000001,0.4694440000000002,0.5328589999999997,0.360677,0.5277510000000001,0.4692800000000001,0.000333,0.43500400000000006,0.46991000000000016,0.007334,0.5281990000000001,bn_975,6.0
47,0.46672900000000017,0.46844500000000006,0.323605,0.00033299999999999996,0.533877,0.00047899999999999993,0.6295010000000001,0.597778,0.34209100000000003,0.0009140000000000001,0.4651430000000002,0.5341640000000003,0.3412120000000001,0.5321350000000001,0.46594800000000003,0.00029,0.40195100000000017,0.4325900000000002,0.003675,0.5267940000000001,bn_975,7.0
48,0.4653959999999997,0.46688399999999985,0.31590599999999985,0.000333,0.5340080000000001,0.0,0.6511689999999998,0.6239429999999996,0.32877799999999985,0.000358,0.46587499999999976,0.5334060000000002,0.3274979999999997,0.5315129999999998,0.4668369999999999,0.0,0.37308499999999983,0.39619699999999985,0.001967,0.5316970000000001,bn_975,8.0
49,0.46380200000000005,0.46403399999999995,0.31166000000000005,2.2e-05,0.5337339999999998,0.0,0.6663229999999996,0.6443369999999998,0.319836,0.000217,0.4676700000000001,0.5320079999999998,0.319548,0.532787,0.46739499999999995,0.0,0.35304599999999997,0.373524,0.000869,0.5305509999999999,bn_975,9.0
50,0.5311769999999929,0.5079879999999913,0.44820899999999453,0.3329009999999979,0.5275469999999944,0.31979999999999753,0.5020899999999926,0.49256499999999204,0.48213099999999254,0.3016269999999982,0.5214059999999919,0.5603809999999919,0.4782449999999911,0.5053779999999932,0.4969129999999924,0.3138229999999976,0.5035659999999922,0.491779999999991,0.45539899999999234,0.49216799999999433,bn_265,0.0
51,0.5183289999999976,0.517857999999998,0.338030999999999,0.11877099999999996,0.5561409999999971,0.11685500000000011,0.5380729999999979,0.5083419999999981,0.4154339999999985,0.10687899999999993,0.5311589999999968,0.5577699999999972,0.41707099999999847,0.5310839999999989,0.5097869999999989,0.11399500000000022,0.48994299999999763,0.49037399999999787,0.2856270000000001,0.4906489999999971,bn_265,1.0
52,0.48423599999999967,0.5118290000000003,0.2662859999999998,0.04563899999999999,0.5485399999999998,0.040612000000000016,0.5917979999999998,0.5493680000000003,0.3363129999999996,0.03647700000000001,0.5196020000000012,0.5239239999999998,0.33903899999999976,0.5458300000000005,0.5102090000000001,0.04038400000000003,0.45176100000000013,0.4750009999999997,0.15270199999999998,0.4925999999999997,bn_265,2.0
53,0.4706599999999997,0.48965199999999975,0.2305180000000002,0.016679000000000003,0.5326869999999991,0.013512999999999997,0.6579829999999997,0.6010609999999994,0.27815400000000007,0.011749,0.49725399999999986,0.511123999999999,0.28000800000000003,0.5450809999999997,0.5008309999999999,0.014349,0.3999029999999999,0.4398130000000001,0.07751000000000002,0.4966869999999999,bn_265,3.0
54,0.47180000000000033,0.4762860000000003,0.21246300000000015,0.006686999999999999,0.520328,0.004473999999999999,0.7177519999999994,0.6637839999999993,0.23799100000000023,0.005032,0.48590600000000045,0.511658,0.24167900000000034,0.5337760000000005,0.4908690000000001,0.006168999999999999,0.340994,0.3889969999999999,0.034485999999999996,0.5016130000000002,bn_265,4.0
55,0.4776290000000002,0.4787440000000002,0.20101600000000003,0.001368,0.5108080000000003,0.001938,0.7497260000000007,0.7111210000000006,0.21583900000000003,0.002811,0.4728860000000003,0.5176030000000007,0.21789799999999995,0.5213560000000002,0.48331400000000035,0.0030790000000000006,0.2906720000000002,0.3415330000000005,0.013867999999999998,0.5079339999999997,bn_265,5.0
56,0.4828319999999999,0.481082,0.19436200000000006,9.5e-05,0.5135959999999993,0.0013330000000000002,0.7754119999999997,0.7466499999999997,0.203554,0.000681,0.47663200000000033,0.5187860000000001,0.20394,0.5170540000000002,0.4807410000000004,0.001157,0.2516070000000001,0.294768,0.005886000000000001,0.5168770000000003,bn_265,6.0
57,0.4834859999999997,0.48213599999999973,0.19220100000000004,0.0,0.5194080000000001,0.000343,0.7921229999999998,0.7693739999999997,0.19644600000000004,0.000278,0.4791919999999996,0.5251249999999998,0.19880500000000006,0.5153779999999999,0.47930399999999973,3.7e-05,0.2282780000000001,0.2577639999999998,0.0034349999999999997,0.5192250000000003,bn_265,7.0
58,0.4805839999999999,0.481836,0.19088300000000002,0.0,0.5226220000000001,0.000333,0.8016320000000006,0.7867140000000002,0.19303000000000003,0.0,0.48017399999999993,0.5228680000000002,0.19479300000000002,0.5189780000000003,0.483002,0.0,0.21048700000000006,0.23030800000000007,0.00248,0.5215510000000005,bn_265,8.0
59,0.4778120000000002,0.48144600000000015,0.190334,0.0,0.5215529999999996,1.7e-05,0.8055539999999998,0.7960659999999998,0.19210700000000006,0.0,0.48041500000000015,0.5192929999999997,0.19259600000000004,0.5213549999999998,0.4823030000000001,0.0,0.19991700000000004,0.21453500000000003,0.0016220000000000002,0.5189889999999996,bn_265,9.0
60,0.5177999999999935,0.5191249999999932,0.473838999999995,0.31581200000000054,0.5120519999999941,0.31684499999999866,0.5026189999999927,0.5067229999999915,0.49117699999999265,0.3241989999999979,0.5103599999999942,0.5707979999999907,0.47154599999999447,0.5089859999999938,0.5100049999999938,0.31448699999999824,0.4900309999999941,0.5046549999999934,0.4529059999999953,0.49364599999999437,bn_784,0.0
61,0.4881169999999982,0.4969399999999976,0.39694399999999885,0.10875499999999994,0.5607529999999977,0.11103800000000012,0.5246279999999979,0.5099999999999983,0.4560719999999984,0.12468000000000003,0.5149109999999983,0.5786879999999973,0.44059599999999893,0.534376999999998,0.5036599999999968,0.1199649999999999,0.48017599999999716,0.4872419999999977,0.2880370000000001,0.4900139999999989,bn_784,1.0
62,0.45362899999999967,0.47835999999999956,0.33051799999999965,0.04039799999999999,0.5624679999999985,0.04051700000000004,0.5645419999999988,0.5314559999999999,0.39396999999999976,0.04497600000000003,0.4989939999999992,0.5491659999999989,0.38691099999999923,0.5615299999999976,0.48496599999999923,0.04251900000000002,0.4640719999999995,0.47628799999999905,0.14854099999999984,0.5062319999999996,bn_784,2.0
63,0.44250399999999945,0.4628539999999996,0.2816579999999997,0.015352999999999992,0.5489909999999991,0.012286,0.6160679999999998,0.5684619999999999,0.3313699999999998,0.017269,0.4762609999999993,0.5382609999999997,0.32651200000000014,0.560888,0.4785759999999999,0.013166000000000002,0.4240460000000002,0.4526389999999993,0.0667580000000001,0.5158209999999998,bn_784,3.0
64,0.4471409999999999,0.45237799999999995,0.24837100000000026,0.004907000000000002,0.5422099999999992,0.004698000000000001,0.6668609999999997,0.6126340000000001,0.28597899999999987,0.006607000000000001,0.4609199999999996,0.5364879999999994,0.2807569999999999,0.5494509999999989,0.46114699999999953,0.0049510000000000005,0.3758789999999996,0.41921299999999917,0.028673999999999998,0.5265379999999994,bn_784,4.0
65,0.4578569999999999,0.45222699999999977,0.23013000000000008,0.002261,0.5357729999999996,0.001912,0.7086689999999994,0.6630609999999996,0.25705500000000003,0.0033029999999999995,0.45547299999999985,0.5359679999999998,0.2536530000000001,0.5418209999999996,0.45172999999999985,0.001968,0.33725999999999995,0.378725,0.01094,0.5379759999999995,bn_784,5.0
66,0.46175900000000003,0.4599040000000003,0.21940899999999997,0.000703,0.5372979999999992,0.000747,0.7397689999999993,0.7054749999999993,0.23611999999999994,0.001088,0.4580970000000001,0.5411509999999996,0.23557399999999992,0.5377509999999992,0.45472700000000016,0.0008500000000000001,0.29662500000000025,0.3386470000000002,0.004887999999999999,0.5415349999999994,bn_784,6.0
67,0.4586449999999999,0.46204999999999974,0.214493,0.000291,0.538949,0.0,0.7587550000000005,0.7373630000000002,0.221995,0.000637,0.45989600000000014,0.5409080000000003,0.222691,0.540904,0.45859099999999997,0.000337,0.26718099999999995,0.29930699999999993,0.002193,0.5420939999999999,bn_784,7.0
68,0.45913,0.460544,0.212668,0.0,0.5402560000000001,0.0,0.7714199999999998,0.753891,0.21637399999999996,0.0,0.4584969999999998,0.5409799999999999,0.216188,0.5418400000000002,0.457065,0.0,0.24614499999999997,0.27121300000000004,0.0007620000000000001,0.5385089999999999,bn_784,8.0
69,0.46036399999999994,0.460177,0.21181,0.0,0.5399479999999995,0.0,0.7798999999999999,0.769465,0.21361100000000002,0.0,0.459774,0.5416599999999996,0.214432,0.5401479999999996,0.45911399999999986,0.0,0.23135800000000006,0.24708600000000003,6.3e-05,0.5408259999999997,bn_784,9.0
70,0.5187369999999905,0.5044349999999898,0.5208849999999903,0.32345799999999875,0.5080809999999918,0.3208859999999987,0.5083769999999921,0.5121799999999889,0.5066269999999908,0.305185,0.5001579999999924,0.5620779999999892,0.4987689999999911,0.49660599999999183,0.5081419999999917,0.3217609999999994,0.48227099999999107,0.49328099999999303,0.3219629999999994,0.4958819999999923,bn_595,0.0
71,0.5082279999999982,0.5114619999999985,0.4441039999999987,0.11542300000000007,0.5411149999999987,0.12199900000000007,0.49072699999999925,0.49526699999999924,0.49851199999999785,0.110484,0.512888999999999,0.5773709999999979,0.48640399999999867,0.5149679999999984,0.5146209999999997,0.12080500000000008,0.4959139999999982,0.4987769999999988,0.12199600000000008,0.49241299999999805,bn_595,1.0
72,0.4763429999999989,0.491711999999998,0.35684499999999947,0.043238000000000026,0.5509749999999992,0.045370000000000014,0.5174139999999996,0.49741299999999933,0.43050499999999886,0.040371000000000004,0.517646999999999,0.5362419999999997,0.434531999999999,0.5353789999999983,0.5027689999999984,0.04719699999999995,0.4957639999999986,0.4985039999999988,0.04470100000000002,0.4915149999999994,bn_595,2.0
73,0.4609079999999995,0.4731489999999999,0.2953370000000002,0.015236000000000001,0.537203,0.016223000000000005,0.5766319999999993,0.5334180000000002,0.36190800000000034,0.015702999999999998,0.49417499999999964,0.511866,0.3647449999999999,0.539346,0.48917900000000003,0.017327000000000006,0.4684999999999999,0.4867190000000001,0.015984,0.5034209999999993,bn_595,3.0
74,0.47091799999999984,0.47413699999999986,0.2601049999999999,0.0058010000000000015,0.5253609999999996,0.004517,0.6347849999999997,0.5770599999999995,0.31225299999999984,0.006843,0.4788529999999997,0.5168399999999992,0.3092110000000001,0.5269929999999999,0.4789989999999995,0.006574000000000001,0.4168829999999999,0.44693499999999964,0.004276999999999999,0.5116709999999995,bn_595,4.0
75,0.47237500000000016,0.47436200000000034,0.24190500000000004,0.001835,0.5275609999999997,0.001766,0.6821989999999994,0.6267029999999995,0.2712810000000003,0.0023239999999999997,0.4719540000000003,0.525742,0.27135400000000026,0.5314379999999995,0.4781320000000002,0.0025469999999999994,0.36468800000000023,0.4064800000000003,0.0026189999999999994,0.516423,bn_595,5.0
76,0.47001300000000007,0.47387700000000005,0.23397300000000007,0.000403,0.5313879999999995,0.00048600000000000005,0.7216949999999995,0.6759719999999989,0.24906000000000003,0.0011,0.47418700000000025,0.5287929999999998,0.2505550000000001,0.5339739999999997,0.47481100000000037,0.001411,0.31517500000000004,0.35962699999999986,0.00066,0.517798,bn_595,6.0
77,0.4695649999999999,0.4726299999999998,0.22899,0.000333,0.5295189999999997,0.000333,0.746258,0.7120599999999998,0.23794300000000002,0.000761,0.474111,0.5285049999999997,0.23736899999999997,0.5312449999999999,0.47418799999999994,0.0009419999999999999,0.28098899999999993,0.3144700000000001,0.000118,0.5216879999999999,bn_595,7.0
