,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
8283,0.050017000000000034,0.09886999999999997,0.17134300000000002,0.08044,0.07577900000000001,0.23524300000000012,0.36662500000000003,0.011411999999999997,0.07381199999999999,0.03287800000000002,0.836333,0.14216800000000004,0.7004220000000002,0.7810910000000006,0.7906499999999996,bn127,3.0
8284,0.027242999999999996,0.05644199999999999,0.10612099999999998,0.06371200000000002,0.07285299999999999,0.12772899999999998,0.24080300000000007,0.010826000000000002,0.03660599999999999,0.024372,0.8331889999999998,0.13297799999999999,0.7135919999999998,0.8148809999999999,0.8198269999999995,bn127,4.0
8285,0.015221999999999998,0.031861,0.06480100000000004,0.04485100000000001,0.05968400000000002,0.06765,0.14375800000000002,0.010615000000000001,0.020119999999999996,0.014971000000000003,0.8274029999999998,0.12069399999999997,0.7182350000000001,0.8229339999999998,0.8252499999999995,bn127,5.0
8286,0.008509000000000001,0.018967000000000008,0.03965599999999998,0.028726000000000005,0.04348900000000002,0.03435799999999999,0.08336399999999998,0.010223000000000001,0.012692,0.007934999999999998,0.8237279999999997,0.112834,0.7187969999999996,0.8244809999999995,0.8242179999999999,bn127,6.0
8287,0.0038940000000000003,0.010490000000000003,0.024610999999999994,0.016763,0.029494,0.016073999999999998,0.04698599999999999,0.009800000000000001,0.010149000000000002,0.0045720000000000005,0.8200289999999998,0.105466,0.7199439999999998,0.8211539999999999,0.8215169999999999,bn127,7.0
8288,0.002403,0.005648,0.013439000000000001,0.010345000000000002,0.017381999999999998,0.007469000000000001,0.024528,0.009715,0.009954000000000001,0.002508,0.818581,0.10123000000000001,0.72,0.8202149999999998,0.8189439999999999,bn127,8.0
8289,0.001634,0.0033190000000000003,0.006588,0.006547000000000002,0.010604999999999998,0.003549,0.012332000000000001,0.009477999999999999,0.009974999999999998,0.0014219999999999999,0.8179779999999999,0.09920100000000001,0.7201199999999999,0.818218,0.8173369999999999,bn127,9.0
8290,0.001096,0.001733,0.003076,0.003826,0.0070409999999999995,0.002057,0.006129000000000001,0.0092,0.009639,0.00057,0.8176690000000001,0.09855,0.7204010000000001,0.8179219999999999,0.8177850000000001,bn127,10.0
8291,0.0007999999999999999,0.0008829999999999999,0.001746,0.0019730000000000004,0.004492,0.001069,0.002919,0.009087000000000001,0.009489000000000003,0.000153,0.8172549999999998,0.097706,0.720401,0.8176829999999999,0.816901,bn127,11.0
8292,0.00065,0.0008,0.0010509999999999999,0.001499,0.002949,0.00076,0.001579,0.008927000000000001,0.009147,0.0,0.8172009999999998,0.09700099999999999,0.7203999999999998,0.8174539999999998,0.8164639999999999,bn127,12.0
8293,0.00023300000000000003,0.0005639999999999999,0.0007019999999999999,0.00089,0.001818,0.000401,0.000661,0.0088,0.009000000000000001,0.0,0.8171999999999998,0.09700000000000002,0.7203999999999998,0.8171999999999998,0.8166409999999998,bn127,13.0
8294,0.00019999999999999998,0.0004,0.0004,0.0004,0.001518,0.000355,0.000591,0.0088,0.009000000000000001,0.0,0.8171999999999999,0.09683100000000001,0.7203999999999999,0.8170799999999999,0.816912,bn127,14.0
8295,0.0002,0.00035400000000000004,0.0004,0.0004,0.000877,3.2e-05,0.000217,0.0088,0.009000000000000001,0.0,0.8172,0.09680000000000001,0.7204,0.817175,0.817138,bn127,15.0
8296,0.000125,0.00019999999999999998,0.000294,0.000172,0.000276,0.0,2.1000000000000002e-05,0.0088,0.008917000000000001,0.0,0.8170019999999999,0.09680100000000001,0.7203999999999999,0.8171739999999998,0.8170329999999999,bn127,16.0
8297,0.0,1.2e-05,2.6e-05,0.0,8e-06,0.0,0.0,0.0088,0.0088,0.0,0.817,0.09666200000000001,0.7203999999999999,0.817,0.817,bn127,17.0
8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,18.0
8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,19.0
8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,20.0
8301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,21.0
8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,22.0
8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,23.0
8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,24.0
8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,25.0
