Stat3,Aldh1L1,Mash1,Brn2,Hes5,Olig2,Myt1L,Scl,Pax6,Sox8,Zic1,Tuj1,model_id,timepoint
0.142074,0.17704900000000004,0.7247899999999998,0.6981779999999999,0.262998,0.49599999999999994,0.494548,0.503999,0.503998,0.501566,0.6904969999999999,0.6048229999999999,bn_1063,4.0
0.131454,0.148773,0.7343140000000001,0.7195310000000001,0.26085400000000003,0.495999,0.49427400000000005,0.504001,0.504,0.498587,0.7171360000000001,0.6491150000000001,bn_1063,5.0
0.126453,0.136848,0.7399900000000001,0.7316990000000001,0.25891600000000004,0.496001,0.496001,0.5040000000000002,0.504001,0.4975860000000001,0.7307480000000001,0.684506,bn_1063,6.0
0.122775,0.128516,0.741862,0.7382230000000001,0.257259,0.49600000000000005,0.49600000000000005,0.504,0.5040000000000001,0.49617100000000003,0.735819,0.711284,bn_1063,7.0
0.122817,0.12425399999999999,0.74258,0.741275,0.257,0.495999,0.495999,0.5040009999999999,0.504,0.495999,0.739982,0.724284,bn_1063,8.0
0.123,0.124,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.734538,bn_1063,9.0
0.123,0.12301,0.742999,0.742999,0.257,0.496,0.496,0.503999,0.504,0.496,0.742999,0.740435,bn_1063,10.0
0.12300000000000001,0.12324500000000001,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.741567,bn_1063,11.0
0.123,0.12364,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.742008,bn_1063,12.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,13.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,14.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,15.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,16.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,17.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,18.0
0.123,0.123,0.743,0.743,0.257,0.496,0.496,0.504,0.504,0.496,0.743,0.743,bn_1063,19.0
0.42948799999999987,0.4885219999999994,0.3934799999999998,0.4150069999999998,0.4039179999999995,0.38555299999999953,0.4608859999999997,0.3954579999999999,0.4929949999999998,0.48734999999999956,0.47926199999999963,0.4580619999999995,bn_605,0.0
0.3524710000000001,0.43475500000000006,0.300353,0.31664799999999993,0.3065419999999999,0.24015899999999993,0.35485500000000003,0.26180200000000015,0.49299899999999985,0.37908500000000017,0.38165399999999994,0.3473099999999999,bn_605,1.0
0.2591610000000001,0.3380130000000001,0.27207200000000004,0.2835719999999998,0.2664600000000001,0.169089,0.24830900000000006,0.18716900000000009,0.49300000000000005,0.26057800000000003,0.32335900000000006,0.29390500000000014,bn_605,2.0
0.20898799999999992,0.26879200000000003,0.261136,0.26537900000000003,0.25072,0.132015,0.185308,0.155349,0.4930010000000001,0.18198500000000006,0.29825699999999994,0.2580879999999999,bn_605,3.0
0.17367100000000005,0.21906200000000003,0.253727,0.25676499999999997,0.24649900000000005,0.12002499999999999,0.15405400000000002,0.14287200000000003,0.4930009999999999,0.14516700000000002,0.26838000000000006,0.25452700000000006,bn_605,4.0
0.15323199999999998,0.18626299999999996,0.251024,0.25476899999999997,0.245758,0.11572299999999999,0.12859900000000002,0.13616299999999998,0.493,0.126653,0.259291,0.25548200000000004,bn_605,5.0
0.14177900000000002,0.163722,0.250002,0.25027099999999997,0.244195,0.115,0.12159600000000002,0.131835,0.493002,0.11865400000000001,0.254145,0.25413399999999997,bn_605,6.0
0.133386,0.14812599999999998,0.249549,0.25,0.244,0.114608,0.11827900000000001,0.131,0.493,0.116,0.251508,0.25237500000000007,bn_605,7.0
0.131,0.13625700000000002,0.249,0.249283,0.244,0.113461,0.11735500000000001,0.131,0.49299999999999994,0.114806,0.25,0.24889999999999998,bn_605,8.0
0.131,0.133,0.249,0.249,0.244,0.113,0.113402,0.131,0.493,0.113,0.25,0.24833,bn_605,9.0
0.131,0.132375,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.25,0.249,bn_605,10.0
0.131,0.132,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.25,0.249,bn_605,11.0
0.131,0.13145500000000002,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.24989,0.249,bn_605,12.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,13.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,14.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,15.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,16.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,17.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,18.0
0.131,0.131,0.249,0.249,0.244,0.113,0.113,0.131,0.493,0.113,0.249,0.249,bn_605,19.0
0.40848999999999985,0.4978829999999996,0.41108799999999995,0.42882000000000003,0.4253379999999999,0.3781159999999999,0.46008599999999955,0.5346210000000001,0.47998299999999994,0.47272500000000006,0.46224499999999985,0.4828460000000001,bn_780,0.0
0.26857000000000003,0.39562899999999984,0.2870300000000002,0.32626399999999994,0.3099619999999999,0.24613799999999988,0.3523789999999998,0.6428429999999996,0.4800019999999998,0.35903599999999986,0.3841939999999999,0.4488289999999999,bn_780,1.0
0.1946299999999999,0.2911720000000001,0.252357,0.273427,0.273892,0.18014599999999997,0.25720499999999996,0.7312939999999997,0.4800020000000001,0.26416899999999993,0.29892500000000005,0.3707710000000002,bn_780,2.0
0.15798900000000005,0.21059199999999995,0.238135,0.24758000000000002,0.26249100000000003,0.14837399999999998,0.19428700000000002,0.7992590000000005,0.4799980000000001,0.19224599999999997,0.2632000000000001,0.3064640000000001,bn_780,3.0
0.14125899999999997,0.17072699999999996,0.22915400000000002,0.232306,0.25681800000000005,0.132423,0.15706299999999998,0.8395859999999999,0.48000200000000004,0.156996,0.23942000000000005,0.273004,bn_780,4.0
0.136692,0.147025,0.228002,0.22674899999999998,0.25445,0.125052,0.137185,0.8613059999999998,0.48000299999999996,0.13992200000000002,0.230515,0.241682,bn_780,5.0
0.13526100000000002,0.139719,0.228,0.22842100000000004,0.253001,0.123001,0.130573,0.873405,0.48000100000000007,0.13003599999999998,0.230934,0.23348600000000003,bn_780,6.0
0.133182,0.13569599999999998,0.22799899999999998,0.22858299999999998,0.252117,0.121445,0.125056,0.8766170000000002,0.479999,0.125123,0.228868,0.23143899999999998,bn_780,7.0
0.13299999999999998,0.133868,0.228,0.228,0.252,0.121,0.122368,0.8789710000000001,0.48,0.12143,0.228,0.23,bn_780,8.0
0.132274,0.132696,0.228,0.228,0.252,0.121,0.12029999999999999,0.879,0.48,0.121,0.228,0.229158,bn_780,9.0
0.131,0.131,0.228,0.228,0.252,0.121,0.12,0.879,0.48,0.121,0.228,0.229,bn_780,10.0
0.131,0.131,0.228,0.228,0.252,0.121,0.12065,0.879,0.48,0.121,0.228,0.229,bn_780,11.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228851,bn_780,12.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,13.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,14.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,15.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,16.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,17.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,18.0
0.131,0.131,0.228,0.228,0.252,0.121,0.121,0.879,0.48,0.121,0.228,0.228,bn_780,19.0
0.3799190000000004,0.47787300000000055,0.5351539999999998,0.4154259999999998,0.39441699999999996,0.5125559999999998,0.7113160000000007,0.4933390000000003,0.4930079999999998,0.5032690000000004,0.501962,0.44751799999999975,bn_1086,0.0
0.22054300000000018,0.3464350000000002,0.6165289999999993,0.33608000000000016,0.29382399999999986,0.5128270000000003,0.9010079999999991,0.485953,0.4929950000000002,0.5075700000000003,0.5485880000000002,0.4504000000000001,bn_1086,1.0
0.15385400000000002,0.24069300000000002,0.6846739999999999,0.33660999999999996,0.253875,0.5164489999999999,0.9619349999999997,0.484613,0.4930029999999999,0.515165,0.631564,0.515161,bn_1086,2.0
0.122869,0.17923999999999998,0.7298150000000001,0.35582300000000006,0.24006099999999997,0.515364,0.990253,0.484996,0.4929989999999999,0.511612,0.682267,0.5958970000000002,bn_1086,3.0
0.11135400000000001,0.139853,0.7487590000000001,0.3711730000000001,0.23472699999999996,0.515001,0.994999,0.4849980000000001,0.493002,0.51287,0.7156270000000001,0.6607770000000001,bn_1086,4.0
0.10416899999999998,0.12022599999999999,0.7583230000000001,0.37797499999999995,0.23399999999999999,0.515001,0.9969410000000001,0.484999,0.493001,0.5137459999999999,0.7392260000000002,0.700599,bn_1086,5.0
0.10246999999999999,0.110316,0.7614150000000001,0.38104000000000005,0.23400100000000001,0.515,0.9987950000000001,0.485001,0.493001,0.514151,0.753361,0.731593,bn_1086,6.0
0.10099999999999999,0.10468399999999999,0.764586,0.38247800000000004,0.23230900000000002,0.514999,0.9999990000000001,0.48500000000000004,0.49300000000000005,0.514999,0.761132,0.749373,bn_1086,7.0
0.100803,0.10374900000000001,0.7677420000000001,0.384,0.232,0.515,1.0000000000000002,0.48500000000000004,0.493,0.515,0.765598,0.759307,bn_1086,8.0
0.1,0.10300000000000001,0.768,0.384374,0.232,0.515,1.0,0.485,0.493,0.515,0.766,0.764841,bn_1086,9.0
0.1,0.100967,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.7663260000000001,0.766,bn_1086,10.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.767759,0.766093,bn_1086,11.0
0.1,0.1,0.768,0.385,0.232,0.5149999999999999,0.9999999999999999,0.485,0.493,0.5149999999999999,0.768,0.767758,bn_1086,12.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,13.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,14.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,15.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,16.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,17.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,18.0
0.1,0.1,0.768,0.385,0.232,0.515,1.0,0.485,0.493,0.515,0.768,0.768,bn_1086,19.0
0.42814999999999953,0.4561639999999997,0.4905109999999996,0.43789599999999984,0.5239059999999999,0.4201739999999999,0.30190199999999984,0.5385229999999998,0.48501399999999983,0.47563300000000003,0.4861729999999997,0.4793539999999998,bn_28,0.0
0.35467200000000026,0.40129100000000006,0.4867569999999996,0.400877,0.5136820000000001,0.32097899999999996,0.118624,0.6171739999999998,0.48501799999999995,0.4037189999999999,0.49315899999999974,0.39722899999999983,bn_28,1.0
0.306878,0.3535639999999999,0.48699799999999976,0.4204639999999999,0.5125249999999999,0.27250199999999986,0.043861,0.679407,0.48499800000000004,0.3411549999999999,0.4908289999999998,0.38399799999999995,bn_28,2.0
0.28055700000000006,0.31872300000000015,0.486997,0.450531,0.513,0.255456,0.013815,0.7132929999999998,0.484998,0.292669,0.489858,0.40379600000000004,bn_28,3.0
0.273032,0.28520300000000004,0.4870020000000001,0.465529,0.5129989999999999,0.250971,0.004968,0.7335939999999999,0.48499900000000007,0.26831699999999997,0.4876330000000001,0.43718700000000005,bn_28,4.0
0.26885499999999996,0.275492,0.48699900000000007,0.47696,0.5129999999999999,0.24804,0.002015,0.744857,0.484999,0.25660800000000006,0.48618500000000003,0.456583,bn_28,5.0
0.268,0.26997499999999997,0.48700099999999996,0.48166499999999995,0.513,0.247062,0.000437,0.747919,0.485001,0.25188400000000005,0.486514,0.471837,bn_28,6.0
0.267846,0.268951,0.48700099999999996,0.485335,0.513,0.246305,0.0,0.750878,0.48499999999999993,0.248288,0.48700099999999996,0.48111399999999993,bn_28,7.0
0.268,0.268081,0.487,0.487,0.513,0.246,0.0,0.751805,0.485,0.24654299999999998,0.487,0.482807,bn_28,8.0
0.268,0.268,0.487,0.487,0.513,0.246,0.0,0.753367,0.485,0.246,0.487,0.48461,bn_28,9.0
0.268,0.268,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.486711,bn_28,10.0
0.26793999999999996,0.268,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,11.0
0.267,0.267692,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,12.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,13.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,14.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,15.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,16.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,17.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,18.0
0.267,0.267,0.487,0.487,0.513,0.246,0.0,0.754,0.485,0.246,0.487,0.487,bn_28,19.0
0.39783000000000035,0.4766880000000003,0.40037999999999985,0.45368600000000026,0.429579,0.3787109999999999,0.31752899999999995,0.40767099999999984,0.5110019999999996,0.45717000000000024,0.4708619999999998,0.531434,bn_810,0.0
0.2821819999999999,0.37796999999999986,0.29892700000000016,0.3750970000000002,0.3405999999999997,0.25052200000000013,0.11636500000000004,0.2820019999999997,0.5109970000000001,0.34011999999999987,0.3777120000000002,0.487333,bn_810,1.0
0.20705900000000005,0.2925120000000001,0.265631,0.3148950000000001,0.29159799999999986,0.18885300000000008,0.04099700000000001,0.21414100000000005,0.5109999999999997,0.2520460000000001,0.30792300000000017,0.4013080000000001,bn_810,2.0
0.176512,0.22754700000000003,0.25096199999999996,0.2820679999999999,0.2793670000000001,0.15546300000000002,0.017243,0.17642300000000002,0.5109980000000002,0.197921,0.27015599999999995,0.32084899999999994,bn_810,3.0
0.16127199999999997,0.19068100000000002,0.24390100000000003,0.26039199999999996,0.27462,0.13409699999999997,0.007036000000000001,0.15703,0.5110019999999998,0.161698,0.253642,0.27960399999999996,bn_810,4.0
0.15277399999999997,0.17065299999999997,0.23845699999999997,0.249075,0.274001,0.128467,0.001228,0.15338,0.5109990000000001,0.13937699999999997,0.245249,0.2617919999999999,bn_810,5.0
0.149199,0.15534900000000001,0.237444,0.24204299999999998,0.274,0.127,0.0,0.151039,0.510999,0.130731,0.239483,0.246135,bn_810,6.0
0.149,0.15112399999999998,0.23699900000000002,0.239254,0.274,0.126595,0.0,0.14926299999999998,0.510999,0.12898,0.23718700000000004,0.24141300000000002,bn_810,7.0
0.149,0.150589,0.237,0.238034,0.274,0.126,0.0,0.148,0.511,0.127028,0.237,0.238,bn_810,8.0
0.14824099999999998,0.149892,0.23700000000000002,0.23700000000000002,0.274,0.126,0.0,0.148,0.511,0.126284,0.23700000000000002,0.23769200000000001,bn_810,9.0
0.148,0.148998,0.237,0.237,0.274,0.126,0.0,0.148,0.5109999999999999,0.126,0.237,0.237,bn_810,10.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,11.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,12.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,13.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,14.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,15.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,16.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,17.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,18.0
0.148,0.148,0.237,0.237,0.274,0.126,0.0,0.148,0.511,0.126,0.237,0.237,bn_810,19.0
0.386768,0.45577299999999993,0.5080339999999999,0.4514040000000006,0.5008899999999998,0.38491799999999987,0.31717300000000004,0.4140230000000003,0.485003,0.44647599999999976,0.49557699999999993,0.5242920000000004,bn_248,0.0
0.29215699999999994,0.37955900000000004,0.4930879999999999,0.4339669999999998,0.5024019999999999,0.2952290000000003,0.12186499999999997,0.3211540000000001,0.48499199999999987,0.3550060000000002,0.4935109999999998,0.4637510000000002,bn_248,1.0
0.26994300000000004,0.311823,0.49901400000000024,0.45294200000000007,0.49960899999999997,0.2568230000000001,0.046803,0.286734,0.4850020000000001,0.29189800000000005,0.5000210000000003,0.4300480000000001,bn_248,2.0
0.26490599999999986,0.27935799999999994,0.4989979999999999,0.47484699999999996,0.500528,0.24281899999999998,0.020294999999999997,0.2701189999999999,0.48499799999999993,0.2668089999999999,0.500196,0.445423,bn_248,3.0
0.264242,0.26394899999999993,0.4989980000000001,0.4850340000000001,0.501002,0.239051,0.008215000000000002,0.267049,0.48500000000000004,0.243061,0.495681,0.464696,bn_248,4.0
0.263678,0.263276,0.4989989999999999,0.4948229999999999,0.5009990000000001,0.23799999999999996,0.0037419999999999997,0.265359,0.484999,0.23984,0.498928,0.48463800000000007,bn_248,5.0
0.263181,0.262757,0.49900100000000003,0.496001,0.5009990000000001,0.237999,0.000711,0.26371900000000004,0.485001,0.238786,0.49877099999999996,0.49303299999999994,bn_248,6.0
0.263,0.263447,0.499,0.49734700000000004,0.5009999999999999,0.238,0.0,0.263,0.485,0.238346,0.498745,0.49501,bn_248,7.0
0.263,0.263536,0.49900000000000005,0.49871800000000005,0.501,0.238,0.0,0.263,0.485,0.238,0.49900000000000005,0.49896,bn_248,8.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,9.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,10.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,11.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,12.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,13.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,14.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,15.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,16.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,17.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,18.0
0.263,0.263,0.499,0.499,0.501,0.238,0.0,0.263,0.485,0.238,0.499,0.499,bn_248,19.0
0.3998510000000002,0.48256600000000055,0.4112850000000001,0.4757870000000005,0.3908110000000005,0.36498000000000025,0.4496790000000002,0.5417429999999995,0.5109989999999999,0.46994400000000036,0.49586700000000006,0.5972179999999994,bn_501,0.0
0.26515099999999986,0.38097700000000007,0.3216839999999999,0.3990410000000003,0.29238400000000003,0.22995299999999994,0.3410520000000002,0.6483679999999999,0.5109930000000005,0.3406600000000002,0.4041440000000002,0.5762760000000001,bn_501,1.0
0.19061299999999998,0.278295,0.2926690000000001,0.348153,0.260313,0.15461899999999998,0.23431799999999994,0.7584199999999999,0.5110000000000002,0.23425399999999996,0.33901999999999993,0.4830800000000002,bn_501,2.0
0.15146399999999993,0.210785,0.27785600000000005,0.31153000000000003,0.24616899999999994,0.12996799999999997,0.16629499999999997,0.8256259999999999,0.5110050000000002,0.171558,0.3085760000000001,0.408533,bn_501,3.0
0.140472,0.17058499999999996,0.274522,0.28886900000000004,0.240781,0.120603,0.140966,0.858042,0.5110009999999999,0.141457,0.29039899999999996,0.34993500000000005,bn_501,4.0
0.133662,0.14530300000000002,0.2724420000000001,0.28082900000000005,0.239,0.11475400000000001,0.12723900000000002,0.8750859999999999,0.5109989999999999,0.12596800000000002,0.28183100000000005,0.31739300000000004,bn_501,5.0
0.13048699999999996,0.13482299999999997,0.27200099999999994,0.277093,0.23900099999999996,0.11006,0.11760999999999999,0.882122,0.511002,0.115582,0.27790999999999993,0.298454,bn_501,6.0
0.130001,0.13131400000000001,0.27200099999999994,0.27566299999999994,0.239001,0.109,0.114632,0.8886809999999998,0.511002,0.112168,0.27531799999999995,0.285956,bn_501,7.0
0.13,0.130276,0.272,0.273,0.239,0.109,0.111842,0.891,0.511,0.109671,0.274133,0.280663,bn_501,8.0
0.13,0.13,0.272,0.272474,0.239,0.109,0.110086,0.891,0.511,0.109,0.273972,0.27612400000000004,bn_501,9.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.273,0.274457,bn_501,10.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272563,0.273032,bn_501,11.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,12.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,13.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,14.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,15.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,16.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,17.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,18.0
0.13,0.13,0.272,0.272,0.239,0.109,0.109,0.891,0.511,0.109,0.272,0.272,bn_501,19.0
0.4114410000000008,0.47027200000000047,0.3902599999999999,0.4230740000000006,0.4177240000000006,0.39647000000000004,0.31079100000000015,0.5271000000000011,0.4869960000000007,0.4491400000000008,0.48471500000000084,0.5539290000000011,bn_684,0.0
0.2767329999999999,0.3914879999999998,0.2974150000000002,0.3244189999999999,0.31932799999999983,0.255578,0.11017700000000002,0.6255160000000005,0.4869950000000001,0.34553999999999985,0.3949560000000002,0.5212629999999998,bn_684,1.0
0.19514099999999995,0.29833499999999985,0.2576979999999999,0.27680099999999996,0.27733800000000003,0.19208500000000006,0.036814000000000006,0.7129199999999997,0.4869999999999999,0.25189,0.318406,0.41757299999999997,bn_684,2.0
0.15738999999999995,0.217241,0.24295899999999998,0.25799500000000003,0.25739699999999993,0.14899199999999999,0.013402000000000004,0.7820409999999999,0.48699800000000004,0.19162399999999996,0.27570200000000017,0.333696,bn_684,3.0
0.142483,0.174468,0.23799599999999999,0.24708299999999997,0.253136,0.130628,0.004307,0.8277379999999999,0.4870020000000001,0.15256500000000003,0.25450599999999995,0.289965,bn_684,4.0
0.136413,0.153931,0.23635099999999998,0.245528,0.252532,0.12335500000000002,0.001738,0.8546860000000001,0.48700000000000004,0.13314800000000002,0.24593299999999998,0.26288,bn_684,5.0
0.13542700000000002,0.14213,0.23500000000000001,0.24168499999999998,0.252,0.120336,0.001,0.8716639999999999,0.487,0.126777,0.239937,0.252205,bn_684,6.0
0.13499899999999998,0.138632,0.23500000000000001,0.239798,0.251999,0.119764,0.001,0.878051,0.48699899999999996,0.121206,0.235017,0.244523,bn_684,7.0
0.134196,0.13672600000000001,0.235,0.23635399999999998,0.252,0.11802699999999999,5.8e-05,0.8798969999999999,0.487,0.11868699999999999,0.235,0.24140999999999999,bn_684,8.0
0.13399999999999998,0.13599999999999998,0.235,0.23546299999999998,0.252,0.118,0.0,0.881488,0.487,0.118,0.235,0.237449,bn_684,9.0
0.134,0.135751,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.236674,bn_684,10.0
0.134,0.134883,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.23546399999999998,bn_684,11.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,12.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,13.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,14.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,15.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,16.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,17.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,18.0
0.134,0.134,0.235,0.235,0.252,0.118,0.0,0.882,0.487,0.118,0.235,0.235,bn_684,19.0
0.4142320000000003,0.4667300000000004,0.503395,0.503481,0.4790999999999998,0.5290890000000006,0.678544,0.4821949999999997,0.49499300000000024,0.5116360000000005,0.4802079999999999,0.45939299999999994,bn_859,0.0
0.28455099999999955,0.38537099999999996,0.5002110000000002,0.5036340000000002,0.4984449999999998,0.5242600000000002,0.8849729999999996,0.4760130000000001,0.4949950000000001,0.5247149999999999,0.4869900000000001,0.46435299999999996,bn_859,1.0
0.249219,0.31564500000000006,0.49816,0.5043939999999999,0.501379,0.520472,0.9572259999999998,0.47963800000000006,0.49499600000000005,0.522071,0.48938299999999985,0.479704,bn_859,2.0
0.23635899999999999,0.2645119999999999,0.4980010000000001,0.505487,0.5019970000000002,0.5199990000000002,0.9835039999999997,0.4799989999999999,0.4949960000000001,0.520974,0.49092800000000003,0.49248300000000006,bn_859,3.0
0.232361,0.24283900000000003,0.49799800000000005,0.5017520000000001,0.502,0.5199990000000001,0.994209,0.4799990000000001,0.4949990000000001,0.520923,0.49798800000000004,0.4937330000000001,bn_859,4.0
0.23099999999999998,0.23250800000000002,0.4979989999999999,0.502066,0.5020009999999999,0.52,0.9962210000000001,0.48000000000000004,0.49500099999999997,0.5183899999999999,0.49812699999999993,0.49835799999999997,bn_859,5.0
