,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
33,0.0012419999999999998,0.0033120000000000003,0.0023899999999999998,0.002476,0.000811,0.0026839999999999998,0.002948,0.002486,1.0000000000000002,0.9998290000000002,1.0000000000000002,1.0000000000000002,0.000939,0.000154,0.0,0.0,bn4,14.0
34,0.000608,0.001526,0.00132,0.00148,0.00039,0.001261,0.0012039999999999998,0.0012909999999999998,1.000001,0.9999009999999999,1.000001,1.000001,0.000401,6.9e-05,0.0,0.0,bn4,15.0
35,0.00047599999999999997,0.0007520000000000001,0.000943,0.0009580000000000001,6e-05,0.0006789999999999999,0.000503,0.000767,0.999999,0.9999309999999999,0.999999,0.999999,0.000211,0.0,0.0,0.0,bn4,16.0
36,0.000256,0.00054,0.00043500000000000006,0.000512,0.0,0.000192,0.000211,0.000448,0.9999989999999997,0.9999989999999997,0.9999989999999997,0.9999989999999997,1.8e-05,0.0,0.0,0.0,bn4,17.0
37,0.000175,0.0005,0.0002,0.00035000000000000005,0.0,0.0001,4e-06,0.000117,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bn4,18.0
38,0.3668629999999997,0.10239200000000001,0.10326900000000001,0.102825,0.0005059999999999999,1.1e-05,6.6e-05,1.6e-05,0.633851,0.8953290000000002,0.8973600000000002,0.8966829999999999,0.004648999999999999,0.023951999999999987,0.10388700000000002,1.000005,bn7,0.0
39,0.7675979999999997,0.4329939999999998,0.4408489999999998,0.4374779999999998,0.006101999999999999,0.001998,0.0017659999999999996,0.0021560000000000004,0.23472699999999996,0.5651479999999999,0.5628499999999996,0.5623909999999998,0.069689,0.19274300000000003,0.432126,0.999994,bn7,1.0
40,0.915655,0.7044960000000003,0.70885,0.7113560000000002,0.012989,0.007426000000000001,0.007865000000000004,0.006817999999999999,0.084789,0.297438,0.2940939999999999,0.29249099999999995,0.24240400000000004,0.4534479999999997,0.7065819999999992,1.0000019999999998,bn7,2.0
41,0.9678129999999997,0.8584929999999997,0.8604319999999999,0.865182,0.013956999999999997,0.011552000000000002,0.010963000000000004,0.010738000000000001,0.03121,0.143589,0.14041100000000004,0.13926699999999997,0.45982400000000007,0.6737049999999999,0.8610119999999998,0.9999999999999996,bn7,3.0
42,0.9875560000000003,0.935485,0.9367790000000004,0.9404210000000001,0.01165,0.012577000000000003,0.012535000000000003,0.012339000000000008,0.011394000000000001,0.06317300000000003,0.06284900000000002,0.06260000000000002,0.6525330000000001,0.8220040000000001,0.9371650000000002,0.9999990000000002,bn7,4.0
