,"Invasion_simulation_50.csv","Invasion_simulation_100.csv","Invasion_simulation_250.csv","Invasion_simulation_500.csv","Invasion_simulation_750.csv","Invasion_simulation_1000.csv","Invasion_simulation_2500.csv","Invasion_simulation_5000.csv","Invasion_simulation_7500.csv","Invasion_simulation_10000.csv"
15,0.197333021073121,0.274613396006304,0.249107319094438,0.291973978785708,0.338385552541014,0.276557230699897,0.319127444048152,0.468851083050776,0.302015857193275,0.333798448967465
16,0.199743663195731,0.272927247339082,0.250865555271948,0.29199744572935,0.338936456046921,0.276654590900122,0.320151256353371,0.468893846426243,0.297918675104492,0.334337909824501
17,0.195179374617028,0.266702161331233,0.251949077665579,0.292646964237678,0.339644436143977,0.270932180737812,0.31560156356409,0.333433641155678,0.299102454998069,0.335025434179817
18,0.164385327953494,0.267379514378596,0.245104772937898,0.29316763786979,0.297380316909723,0.27109685085186,0.257436990239619,0.29475838948073,0.299703595386226,0.33536935819826
19,0.160601738639842,0.268966296321352,0.246092777433813,0.294148630882064,0.299308795600521,0.271661139475724,0.258177028677145,0.296320399496368,0.300001843970578,0.321594737726699
20,0.198067695160092,0.241536683241431,0.269255269363229,0.248601482451013,0.298385964835206,0.250187617148574,0.257725467577817,0.297594589819727,0.300955517289211,0.30034994772419
21,0.179053259082034,0.194584820836165,0.269762841190439,0.248686927313702,0.300030067780319,0.250270893803082,0.259394395460382,0.297511235317957,0.301039998908178,0.252195953440681
22,0.179741639661008,0.192924905056392,0.263671693596072,0.250020309571564,0.248283127905692,0.250629419753045,0.256496103136727,0.299376427673189,0.298898026665444,0.252203787266991
23,0.180457589322593,0.193271479784209,0.264046295474296,0.243088202142957,0.205010915277692,0.251362907480724,0.256359006852255,0.299957845944781,0.299338716174281,0.229566917774314
24,0.181170838234244,0.195093616353567,0.264909443296041,0.243571005787107,0.205329929752485,0.251370742991168,0.258588015813703,0.300133596252694,0.29957598594224,0.229567941501719
25,0.181496022145091,0.195817051616317,0.263847346494962,0.244107889216062,0.20541025381401,0.252104820081948,0.22849016619504,0.29597580992667,0.299495424023097,0.23004383009501
26,0.150570303496314,0.195962448411358,0.263829701967189,0.243370091684178,0.187078728681928,0.252660142021343,0.214398836196633,0.253171510583083,0.299656131865543,0.230141374674001
27,0.151112871273767,0.168416203818861,0.24365448563235,0.243570911016832,0.187307029385525,0.252780196453222,0.214504260245743,0.253238640881307,0.297742664111588,0.230258440036779
28,0.135416234662605,0.169831324589659,0.243920780168834,0.243820819322768,0.187341022120614,0.251490964053126,0.209767590357615,0.253645096971041,0.297780930734157,0.227430044674511
29,0.135568788593187,0.14855348740022,0.244151553750184,0.224800173935713,0.187753846176978,0.227935176921945,0.210211901160287,0.200942021020378,0.293603332091106,0.228859597807003
