,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
4086,0.00585,0.017148,0.015590999999999997,0.9999979999999999,0.998447,0.035945000000000005,0.09040399999999998,0.0,0.0033199999999999996,0.09182199999999999,0.998058,0.0,0.9999979999999999,0.988775,0.98843,bn227,6.0
4087,0.0022870000000000004,0.008929999999999999,0.0074420000000000016,1.000002,0.9997560000000001,0.016053,0.048896999999999996,0.0,0.0006180000000000001,0.051425,0.999548,0.0,1.000002,0.995625,0.994178,bn227,7.0
4088,0.001045,0.005592999999999999,0.0037819999999999998,0.9999989999999999,0.9998789999999999,0.006992,0.023399,0.0,3.9e-05,0.02404,0.9997729999999999,0.0,0.9999989999999999,0.9980539999999999,0.9968179999999999,bn227,8.0
4089,0.000397,0.0028509999999999994,0.001528,0.9999979999999999,0.9999979999999999,0.0037040000000000003,0.012472999999999998,0.0,0.0,0.010865999999999997,0.999798,0.0,0.9999979999999999,0.9988079999999999,0.9984999999999999,bn227,9.0
4090,1.7e-05,0.000644,0.00048799999999999994,0.9999990000000001,0.9999990000000001,0.001872,0.005508999999999999,0.0,0.0,0.00637,0.999799,0.0,0.9999990000000001,0.999577,0.9994460000000001,bn227,10.0
4091,0.0,7.5e-05,0.0,1.000001,1.000001,0.000448,0.0027970000000000004,0.0,0.0,0.003655,1.000001,0.0,1.000001,0.999801,0.999698,bn227,11.0
4092,0.0,0.0,0.0,1.0,1.0,0.000128,0.001234,0.0,0.0,0.0017109999999999998,1.0,0.0,1.0,0.9999210000000001,1.0,bn227,12.0
4093,0.0,0.0,0.0,1.0,1.0,0.0,0.00039999999999999996,0.0,0.0,0.000743,1.0,0.0,1.0,1.0,1.0,bn227,13.0
4094,0.0,0.0,0.0,0.9999990000000001,0.9999990000000001,0.0,0.000201,0.0,0.0,0.000283,0.9999990000000001,0.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,bn227,14.0
4095,0.0,0.0,0.0,1.0,1.0,0.0,0.0002,0.0,0.0,7.2e-05,1.0,0.0,1.0,1.0,1.0,bn227,15.0
4096,0.0,0.0,0.0,1.0,1.0,0.0,6.9e-05,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,16.0
4097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,17.0
4098,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,18.0
4099,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,19.0
4100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,20.0
4101,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,21.0
4102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,22.0
4103,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,23.0
4104,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,24.0
4105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,25.0
4106,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,26.0
4107,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,27.0
4108,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,28.0
4109,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn227,29.0
4110,0.04840000000000001,0.6401029999999994,0.26488100000000014,0.9999939999999986,0.36508100000000004,0.8572039999999994,0.3335790000000005,0.002796999999999999,0.23453599999999997,0.31960900000000003,0.36398299999999995,0.0,0.9999939999999986,0.40923399999999993,0.7346819999999992,bn584,0.0
4111,0.10331299999999993,0.29504000000000047,0.35806400000000016,1.0000019999999985,0.7617539999999994,0.6393489999999996,0.5812549999999993,0.006243,0.2605480000000001,0.5800530000000004,0.7731599999999991,0.0,1.0000019999999985,0.5557409999999996,0.6689919999999995,bn584,1.0
4112,0.08121800000000003,0.17331700000000005,0.26858400000000004,0.9999999999999997,0.9174,0.41943400000000003,0.5421199999999999,0.003313,0.14446900000000001,0.5397409999999999,0.9164019999999994,0.0,0.9999999999999997,0.7640949999999993,0.7912239999999994,bn584,2.0
4113,0.050261999999999994,0.10760200000000002,0.18106200000000008,0.9999959999999993,0.9681989999999994,0.2448270000000001,0.39861800000000003,0.0019490000000000002,0.067019,0.3963579999999999,0.9687749999999995,0.0,0.9999959999999993,0.8838909999999996,0.8924569999999996,bn584,3.0
4114,0.025969999999999997,0.061538,0.11599600000000002,0.999994,0.988793,0.13351700000000005,0.259843,0.001088,0.029211,0.259239,0.9889249999999999,0.0,0.999994,0.9448860000000001,0.949825,bn584,4.0
